,id,version,set_num
7188,11152,1,1179-1
7189,11153,1,7661-1
7190,11157,1,1831-2
7191,11158,1,8510-1
7192,11161,1,128-3
7193,11163,1,5277-1
7194,11164,1,7831-1
7195,11165,1,1912-1
7196,11166,1,4526-1
7197,11167,1,852845-1
7198,11168,1,10045-1
7199,11169,1,10253-1
7200,11171,1,4107-1
7201,11175,1,1722-1
7202,11176,1,6067-1
7203,11177,1,9698-1
7204,11178,1,6221-1
7205,11184,1,6348-1
7206,11185,1,30263-1
7207,11188,1,1889-1
7208,11189,1,3726-1
7209,11190,1,71002-17
7210,11191,1,1143-1
7211,11192,1,697-2
7212,11194,1,65527-1
7213,11195,1,1242D-1
7214,11196,1,6249-1
7215,11197,1,10594-1
7216,11198,1,3445-1
7217,11199,1,6132-1
7218,11201,1,5001-1
7219,11202,1,70165-1
7220,11205,1,76019-1
7221,11206,1,76062-1
7222,11207,1,21028-1
7223,11208,1,4073-1
7224,11212,1,21007-1
7225,11213,1,71014-3
7226,11214,1,60035-1
7227,11216,1,855-1
7228,11217,1,8683-12
7229,11219,1,7777-1
7230,11220,1,76007-1
7231,11221,1,625-1
7232,11223,1,1374-1
7233,11225,1,8439-1
7234,11226,1,8053-1
7235,11227,1,76041-1
7236,11228,1,9848-1
7237,11229,1,7272-1
7238,11230,1,10606-1
7239,11231,1,5292-1
7240,11235,1,2165-1
7241,11236,1,1237-1
7242,11238,1,970601-1
7243,11241,1,7161-1
7244,11242,1,41120-1
7245,11244,1,45800-1
7246,11245,1,398-1
7247,11246,1,71238-1
7248,11247,1,1383-1
7249,11248,1,41180-1
7250,11249,1,8657-1
7251,11250,1,3804-1
7252,11251,1,50006-1
7253,11252,1,70703-1
7254,11253,1,K4915-1
7255,11255,1,HPG01-1
7256,11259,1,8971-1
7257,11260,1,10133-1
7258,11262,1,2009-2
7259,11263,1,7131-1
7260,11265,1,700.F-1
7261,11267,1,CELEBV-1
7262,11268,1,4432-1
7263,11269,1,C8511-2
7264,11272,1,3712-1
7265,11276,1,1308-1
7266,11277,1,7620-1
7267,11279,1,8134-1
7268,11280,1,71013-11
7269,11281,1,391405-1
7270,11283,1,9844-1
7271,11285,1,10250-1
7272,11287,1,9491-1
7273,11289,1,3669-1
7274,11290,1,5748-1
7275,11291,1,1327-1
7276,11292,1,9001-2
7277,11294,1,21102-1
7278,11295,1,8963-1
7279,11296,1,4285-1
7280,11297,1,10145-1
7281,11301,1,5167-1
7282,11302,1,7993-1
7283,11303,1,8430-1
7284,11304,1,K7467-1
7285,11306,1,4597-1
7286,11307,1,9027-1
7287,11309,1,852114-1
7288,11310,1,5953-1
7289,11311,1,31034-1
7290,11313,1,371-3
7291,11314,1,5866-1
7292,11315,1,853091-1
7293,11317,1,4428-1
7294,11318,1,5807-1
7295,11320,1,5016-1
7296,11321,1,852979-1
7297,11322,1,75918-1
7298,11323,1,9461-1
7299,11324,1,8195-1
7300,11325,1,KT206-1
7301,11327,1,7990-1
7302,11328,1,900-1
7303,11330,1,8804-0
7304,11331,1,1836-1
7305,11332,1,4852-1
7306,11333,1,6589-1
7307,11334,1,410-1
7308,11338,1,30042-1
7309,11340,1,8695-1
7310,11341,1,8438-1
7311,11342,1,10704-1
7312,11344,1,K4482-1
7313,11345,1,8016-1
7314,11347,1,41550-1
7315,11348,1,1234-3
7316,11349,1,435-2
7317,11350,1,9371-1
7318,11351,1,403-2
7319,11353,1,1223-2
7320,11354,1,30474-1
7321,11357,1,9364-1
7322,11358,1,30212-1
7323,11359,1,79121-1
7324,11360,1,7169-1
7325,11361,1,857-1
7326,11363,1,8929-1
7327,11364,1,720-1
7328,11365,1,7217-2
7329,11367,1,40226-1
7330,11368,1,5001121-1
7331,11369,1,9784-1
7332,11370,1,9872-1
7333,11371,1,30346-1
7334,11374,1,6193-1
7335,11376,1,71013-9
7336,11379,1,990-1
7337,11380,1,8805-17
7338,11381,1,6013-1
7339,11384,1,KT104-1
7340,11385,1,845-1
7341,11386,1,1850-1
7342,11387,1,853515-1
7343,11388,1,5002946-1
7344,11391,1,4278-1
7345,11392,1,9641-1
7346,11393,1,8506-1
7347,11394,1,70413-1
7348,11395,1,4000009-1
7349,11396,1,852552-1
7350,11398,1,71014-14
7351,11399,1,8420-1
7352,11400,1,10161-1
7353,11401,1,76045-1
7354,11402,1,Lille-1
7355,11403,1,310-4
7356,11404,1,3070-1
7357,11405,1,1548-1
7358,11406,1,6397-1
7359,11407,1,6037-1
7360,11408,1,41572-1
7361,11409,1,9861-1
7362,11411,1,6462-1
7363,11415,1,5507-1
7364,11416,1,3541-1
7365,11417,1,70102-1
7366,11418,1,4228383-1
7367,11421,1,3317-1
7368,11423,1,4450-1
7369,11424,1,6944-1
7370,11426,1,1469-1
7371,11427,1,3858-1
7372,11429,1,4955-1
7373,11431,1,1095-1
7374,11434,1,2131-1
7375,11436,1,K8362-1
7376,11437,1,7508-1
7377,11438,1,6670-1
7378,11440,1,70409-1
7379,11441,1,6875-1
7380,11442,1,5054-1
7381,11443,1,75045-1
7382,11444,1,1823-1
7383,11445,1,3309-1
7384,11446,1,71241-1
7385,11447,1,5197-1
7386,11453,1,970635-1
7387,11454,1,1974-2
7388,11455,1,910-1
7389,11456,1,8295-1
7390,11457,1,850838-1
7391,11459,1,8882-1
7392,11460,1,7420-1
7393,11461,1,5918-1
7394,11462,1,71005-3
7395,11463,1,8473-1
7396,11464,1,756-1
7397,11466,1,7977-1
7398,11468,1,LIT2009-1
7399,11469,1,5001159-1
7400,11470,1,4660865-1
7401,11472,1,7174-1
7402,11474,1,7275-1
7403,11476,1,K8533-1
7404,11479,1,Alpharetta-1
7405,11480,1,8739-1
7406,11481,1,70404-1
7407,11483,1,TRU01-1
7408,11484,1,Honolulu-1
7409,11485,1,363-1
7410,11487,1,5112-1
7411,11488,1,937-1
7412,11489,1,6198-1
7413,11490,1,872-1
7414,11491,1,66375-1
7415,11492,1,5888-1
7416,11493,1,7525-1
7417,11494,1,MiniRCX-1
7418,11496,1,71173-1
7419,11500,1,1184-1
7420,11501,1,20017-1
7421,11502,1,7627-1
7422,11503,1,42041-1
7423,11505,1,5231-1
7424,11506,1,70337-1
7425,11507,1,21026-1
7426,11508,1,60124-1
7427,11509,1,393-2
7428,11510,1,10009-1
7429,11511,1,10591-1
7430,11512,1,4472-1
7431,11514,1,20202-1
7432,11515,1,8666-1
7433,11516,1,6862-1
7434,11517,1,7864-1
7435,11519,1,7855-1
7436,11520,1,10214-1
7437,11523,1,40127-1
7438,11524,1,6912-1
7439,11526,1,10010-1
7440,11527,1,850794-1
7441,11528,1,31053-1
7442,11529,1,llca34-1
7443,11530,1,70593-1
7444,11531,1,41032-1
7445,11532,1,8242-1
7446,11533,1,70779-1
7447,11536,1,1263-1
7448,11537,1,850353-1
7449,11538,1,75142-1
7450,11539,1,4794-1
7451,11540,1,970626-1
7452,11541,1,5003084-1
7453,11542,1,7081-1
7454,11543,1,71009-3
7455,11544,1,7210-1
7456,11545,1,561407-1
7457,11546,1,31037-1
7458,11547,1,8-3
7459,11549,1,3039-1
7460,11550,1,K8944-1
7461,11551,1,K8755-1
7462,11552,1,10042-1
7463,11553,1,10526-1
7464,11554,1,65771-1
7465,11557,1,6117-1
7466,11558,1,1655-1
7467,11559,1,41536-1
7468,11560,1,21101-1
7469,11562,1,6349-1
7470,11563,1,700.1.2-1
7471,11565,1,850446-1
7472,11566,1,6206-1
7473,11567,1,41300-1
7474,11569,1,5161-1
7475,11571,1,561607-1
7476,11572,1,Paramus-1
7477,11573,1,7167-1
7478,11574,1,75037-1
7479,11576,1,5923-1
7480,11579,1,7242-1
7481,11581,1,70706-1
7482,11582,1,9388-1
7483,11583,1,229.1-1
7484,11584,1,5003083-1
7485,11585,1,7523-1
7486,11587,1,21121-1
7487,11588,1,45544-1
7488,11589,1,8292-1
7489,11591,1,71234-1
7490,11592,1,31028-1
7491,11597,1,5874-1
7492,11599,1,205-2
7493,11600,1,1952-1
7494,11601,1,7224-1
7495,11602,1,7680-1
7496,11603,1,1103-1
7497,11605,1,66359-1
7498,11606,1,991330-1
7499,11607,1,10813-1
7500,11608,1,NQSTUDIOS-1
7501,11610,1,5219-1
7502,11612,1,3459-1
7503,11613,1,8014-1
7504,11614,1,4745-1
7505,11615,1,8910-1
7506,11616,1,3019-1
7507,11619,1,1552-2
7508,11621,1,70311-1
7509,11622,1,8548-1
7510,11623,1,8831-11
7511,11626,1,7052-1
7512,11627,1,4817-1
7513,11629,1,850851-1
7514,11631,1,8764-1
7515,11632,1,70000-1
7516,11633,1,40022-1
7517,11634,1,6603-1
7518,11635,1,8831-7
7519,11636,1,8803-9
7520,11639,1,LLCABR3-1
7521,11640,1,5002813-1
7522,11641,1,793-1
7523,11643,1,3664-1
7524,11644,1,6851-1
7525,11645,1,41039-1
7526,11646,1,30224-1
7527,11647,1,9609-1
7528,11648,1,llca23-1
7529,11650,1,6985-1
7530,11654,1,8462-1
7531,11655,1,9696-1
7532,11656,1,9665-1
7533,11657,1,1381-1
7534,11658,1,5002938-1
7535,11659,1,30205-1
7536,11662,1,5921-1
7537,11663,1,40225-1
7538,11666,1,853447-1
7539,11669,1,5232-1
7540,11670,1,4495-1
7541,11671,1,6660-1
7542,11672,1,3836-1
7543,11673,1,CINCINNATI-1
7544,11675,1,970659-1
7545,11676,1,6680-1
7546,11677,1,5003024-1
7547,11679,1,8397-1
7548,11680,1,9450-1
7549,11683,1,8803-7
7550,11684,1,2949-1
7551,11685,1,71010-11
7552,11686,1,3911-1
7553,11687,1,570-1
7554,11688,1,7893-1
7555,11690,1,5999-1
7556,11692,1,561408-1
7557,11693,1,31021-1
7558,11695,1,6774-1
7559,11697,1,2065-1
7560,11698,1,6586-1
7561,11700,1,8949-1
7562,11701,1,3948-1
7563,11702,1,75093-1
7564,11703,1,1149-2
7565,11704,1,9612-1
7566,11706,1,6244-1
7567,11707,1,COMCON016-1
7568,11709,1,850852-1
7569,11716,1,6393-1
7570,11717,1,7258-1
7571,11718,1,629-1
7572,11719,1,300-1
7573,11720,1,3754-1
7574,11721,1,8241-1
7575,11722,1,4492-1
7576,11723,1,75011-1
7577,11725,1,9656-1
7578,11726,1,802-1
7579,11728,1,4900-1
7580,11729,1,886-1
7581,11730,1,809-1
7582,11731,1,6203-1
7583,11733,1,10694-1
7584,11735,1,5905-1
7585,11737,1,7142-1
7586,11738,1,618-1
7587,11741,1,3568-1
7588,11743,1,9865-1
7589,11745,1,4525-1
7590,11746,1,8996-1
7591,11747,1,NMS1035-1
7592,11748,1,SDCC2015-4
7593,11749,1,4162-1
7594,11752,1,3638-1
7595,11753,1,20200-1
7596,11759,1,66493-1
7597,11760,1,7793-1
7598,11761,1,6263-1
7599,11762,1,21018-1
7600,11764,1,41076-1
7601,11765,1,5270-1
7602,11767,1,1969-2
7603,11768,1,1414-1
7604,11769,1,30253-1
7605,11772,1,242.1-1
7606,11773,1,561606-1
7607,11774,1,75146-1
7608,11776,1,41510-1
7609,11778,1,5898-1
7610,11779,1,2842-1
7611,11780,1,725-2
7612,11784,1,71009-18
7613,11785,1,1-8
7614,11786,1,66396-1
7615,11787,1,6636-1
7616,11788,1,71001-9
7617,11789,1,70795-1
7618,11791,1,30240-1
7619,11795,1,6187-1
7620,11797,1,70313-1
7621,11798,1,30399-1
7622,11802,1,8253-1
7623,11803,1,2856197-1
7624,11806,1,e1a1401-1
7625,11807,1,6256-1
7626,11808,1,160-1
7627,11809,1,852777-1
7628,11810,1,851097-1
7629,11812,1,2555-1
7630,11815,1,45020-1
7631,11820,1,4958-1
7632,11821,1,851395-1
7633,11822,1,3682-1
7634,11825,1,60141-1
7635,11826,1,8538-1
7636,11827,1,856-1
7637,11829,1,60108-1
7638,11830,1,4621-1
7639,11831,1,700.1.1-1
7640,11833,1,30168-1
7641,11835,1,9846-1
7642,11836,1,552-1
7643,11839,1,7770-1
7644,11840,1,4603-1
7645,11841,1,850884-1
7646,11842,1,3662-1
7647,11843,1,770-1
7648,11844,1,8896-1
7649,11845,1,8871-1
7650,11846,1,10123-1
7651,11848,1,8215-1
7652,11849,1,709-2
7653,11850,1,9563-1
7654,11854,1,41112-1
7655,11855,1,K7776-1
7656,11856,1,5370b-1
7657,11857,1,6430-1
7658,11858,1,5369-1
7659,11859,1,70173-1
7660,11861,1,66174-1
7661,11862,1,70813-1
7662,11863,1,8012-1
7663,11864,1,3233-1
7664,11865,1,3666-1
7665,11866,1,8723-1
7666,11867,1,4478-1
7667,11868,1,1331-1
7668,11869,1,44012-1
7669,11870,1,3703-1
7670,11871,1,8691-1
7671,11872,1,41133-1
7672,11873,1,70168-1
7673,11875,1,7502-1
7674,11877,1,6966-1
7675,11878,1,7956-1
7676,11879,1,VP-11
7677,11883,1,1315-1
7678,11884,1,364-1
7679,11885,1,1241-1
7680,11886,1,853118-1
7681,11887,1,4950-1
7682,11890,1,419-3
7683,11892,1,21022-1
7684,11893,1,2141-1
7685,11894,1,8745-1
7686,11895,1,6483-1
7687,11896,1,7924-1
7688,11899,1,7071-1
7689,11901,1,8618-2
7690,11902,1,31025-1
7691,11903,1,6555-1
7692,11905,1,60009-1
7693,11906,1,60142-1
7694,11907,1,680-1
7695,11909,1,6498-1
7696,11910,1,4648939-1
7697,11913,1,75005-1
7698,11915,1,463-1
7699,11916,1,70900-1
7700,11917,1,1415-1
7701,11920,1,12-1
7702,11921,1,8130-1
7703,11922,1,517-1
7704,11924,1,Duck75-1
7705,11925,1,547-1
7706,11926,1,4285968-1
7707,11927,1,814-1
7708,11929,1,9094-1
7709,11931,1,1150-1
7710,11932,1,5004252-1
7711,11933,1,240-1
7712,11934,1,853346-1
7713,11935,1,2853302-1
7714,11936,1,603-1
7715,11937,1,60073-1
7716,11938,1,3748-1
7717,11939,1,149-1
7718,11940,1,1591-1
7719,11941,1,8616-1
7720,11943,1,10552-1
7721,11944,1,3023-1
7722,11946,1,10509-1
7723,11947,1,2137-1
7724,11948,1,8273-1
7725,11949,1,41022-1
7726,11950,1,6876-1
7727,11951,1,4460-1
7728,11954,1,3755-1
7729,11956,1,2121-1
7730,11957,1,4811-1
7731,11959,1,8385-1
7732,11960,1,1679-1
7733,11961,1,4274-1
7734,11962,1,9354-1
7735,11963,1,40166-1
7736,11965,1,41134-1
7737,11966,1,380-1
7738,11967,1,8804-14
7739,11969,1,1693-1
7740,11970,1,10020-2
7741,11971,1,71005-11
7742,11974,1,6415-1
7743,11976,1,9224-1
7744,11977,1,8697-1
7745,11980,1,970629-1
7746,11981,1,970619-1
7747,11983,1,40112-1
7748,11984,1,6553-1
7749,11985,1,4433-1
7750,11987,1,309-1
7751,11989,1,3529-1
7752,11990,1,4061-1
7753,11991,1,8833-0
7754,11992,1,41575-1
7755,11993,1,7127-1
7756,11995,1,41525-1
7757,11999,1,10232-1
7758,12000,1,2878-4
7759,12001,1,3801-1
7760,12002,1,30017-1
7761,12004,1,5128-1
7762,12005,1,5004404-1
7763,12007,1,71005-10
7764,12008,1,8689-1
7765,12009,1,3465-1
7766,12010,1,242.3-1
7767,12011,1,75099-1
7768,12015,1,5886-1
7769,12016,1,9209-1
7770,12017,1,121-1
7771,12020,1,4104-1
7772,12022,1,8515-1
7773,12023,1,991319-1
7774,12024,1,41521-1
7775,12025,1,830-1
7776,12029,1,5278-1
7777,12031,1,10077-1
7778,12036,1,2114-1
7779,12038,1,5477-1
7780,12039,1,Minneapolis-1
7781,12043,1,71300-1
7782,12044,1,71008-0
7783,12045,1,76032-1
7784,12047,1,5388-1
7785,12048,1,10121-1
7786,12049,1,9279-2
7787,12050,1,LADYBIRD2-1
7788,12051,1,7602-1
7789,12052,1,42028-1
7790,12053,1,1239-1
7791,12054,1,6665-1
7792,12055,1,7009-1
7793,12056,1,40171-1
7794,12057,1,241602-1
7795,12060,1,7074-1
7796,12061,1,75154-1
7797,12062,1,970611-1
7798,12063,1,561509-1
7799,12064,1,3446-1
7800,12065,1,60111-1
7801,12066,1,550-2
7802,12068,1,C8509-2
7803,12074,1,75103-1
7804,12076,1,5984-1
7805,12077,1,803-1
7806,12078,1,9631-1
7807,12080,1,4418-1
7808,12082,1,8782-1
7809,12083,1,722-2
7810,12084,1,6240-1
7811,12085,1,317-1
7812,12086,1,6656-1
7813,12087,1,4997-1
7814,12089,1,3028-1
7815,12090,1,5805-1
7816,12094,1,30227-1
7817,12096,1,6513-1
7818,12097,1,1496-1
7819,12099,1,7498-1
7820,12101,1,4948-1
7821,12102,1,30264-1
7822,12103,1,60055-1
7823,12104,1,8958-1
7824,12106,1,3423-1
7825,12107,1,30313-1
7826,12108,1,8833-10
7827,12109,1,8917-1
7828,12110,1,66257-1
7829,12111,1,3404-1
7830,12112,1,7611-1
7831,12113,1,65230-1
7832,12115,1,2258-1
7833,12118,1,911610-1
7834,12120,1,6882-1
7835,12121,1,K10079-1
7836,12123,1,7787-1
7837,12124,1,6714-1
7838,12126,1,4560-1
7839,12128,1,9443-1
7840,12129,1,851336-1
7841,12130,1,490-1
7842,12131,1,602-2
7843,12132,1,6331-1
7844,12133,1,6034-1
7845,12134,1,60078-1
7846,12135,1,7678-1
7847,12136,1,9446-1
7848,12137,1,KABKK-1
7849,12138,1,850807-1
7850,12139,1,6-3
7851,12141,1,41114-1
7852,12142,1,8415-1
7853,12143,1,684-1
7854,12144,1,4339-1
7855,12145,1,7133-1
7856,12146,1,78597-1
7857,12147,1,391302-1
7858,12148,1,3012-1
7859,12150,1,7750-1
7860,12151,1,4865-1
7861,12152,1,10163-1
7862,12155,1,3506-1
7863,12156,1,7414-1
7864,12157,1,9970-1
7865,12160,1,6645-1
7866,12161,1,SWMP-1
7867,12164,1,21106-1
7868,12166,1,8831-3
7869,12167,1,71010-13
7870,12169,1,269-1
7871,12170,1,7195-1
7872,12172,1,561506-1
7873,12176,1,71211-1
7874,12177,1,700.A-1
7875,12178,1,3052-1
7876,12179,1,1588-1
7877,12180,1,8730-1
7878,12185,1,851007-1
7879,12186,1,1963-1
7880,12190,1,4179-1
7881,12192,1,44010-1
7882,12193,1,65062-1
7883,12194,1,6676-1
7884,12196,1,9754-1
7885,12197,1,5002939-1
7886,12198,1,5002792-1
7887,12200,1,4593-1
7888,12202,1,71012-12
7889,12203,1,3936-1
7890,12205,1,6592-1
7891,12206,1,8831-1
7892,12208,1,0015-1
7893,12216,1,4524081-1
7894,12217,1,105-1
7895,12218,1,276-1
7896,12219,1,1544-1
7897,12220,1,40041-1
7898,12222,1,66514-1
7899,12223,1,10664-1
7900,12225,1,251-1
7901,12226,1,9757-1
7902,12228,1,3827-1
7903,12232,1,337-2
7904,12233,1,991327-1
7905,12234,1,6173-1
7906,12235,1,6115-1
7907,12237,1,40053-1
7908,12238,1,682-1
7909,12239,1,71017-9
7910,12240,1,1436-1
7911,12242,1,76047-1
7912,12243,1,6893-1
7913,12244,1,1348-1
7914,12245,1,6541-1
7915,12246,1,75024-1
7916,12247,1,7499-1
7917,12249,1,60041-1
7918,12250,1,1719-1
7919,12252,1,152-1
7920,12255,1,4215-1
7921,12256,1,264-1
7922,12257,1,10039-1
7923,12258,1,1911-1
7924,12261,1,6641-1
7925,12263,1,5-3
7926,12264,1,9365-1
7927,12266,1,5971-1
7928,12267,1,3794-1
7929,12268,1,8238-1
7930,12269,1,9561-1
7931,12270,1,8206-1
7932,12272,1,432-1
7933,12273,1,KT307-1
7934,12274,1,3389-1
7935,12275,1,9448-1
7936,12277,1,7581-1
7937,12278,1,8815-1
7938,12279,1,8988-1
7939,12280,1,8785-2
7940,12281,1,8305-1
7941,12282,1,970605-1
7942,12283,1,1994-1
7943,12285,1,70754-1
7944,12286,1,6458-1
7945,12287,1,6411-1
7946,12290,1,641-1
7947,12294,1,5550-1
7948,12295,1,138-1
7949,12296,1,71009-13
7950,12297,1,OverlandPark-1
7951,12298,1,7213-1
7952,12299,1,6765-1
7953,12300,1,9730-1
7954,12301,1,320-1
7955,12304,1,7278-1
7956,12305,1,30162-1
7957,12307,1,66308-1
7958,12311,1,70220-1
7959,12313,1,4178-1
7960,12314,1,4407-1
7961,12317,1,5847-1
7962,12318,1,8656-1
7963,12319,1,1972-1
7964,12322,1,5004870-1
7965,12323,1,4436-1
7966,12324,1,71248-1
7967,12325,1,5522-1
7968,12326,1,4623-1
7969,12328,1,338-1
7970,12329,1,5210-1
7971,12330,1,6626-1
7972,12332,1,970036-1
7973,12334,1,7209-1
7974,12335,1,4305-1
7975,12337,1,8411-1
7976,12338,1,41172-1
7977,12339,1,6290-1
7978,12341,1,71311-1
7979,12342,1,50004-1
7980,12344,1,8833-18
7981,12346,1,K8371-1
7982,12348,1,5563-1
7983,12352,1,707-1
7984,12354,1,41108-1
7985,12356,1,6813-1
7986,12358,1,3403-1
7987,12359,1,545-2
7988,12361,1,70728-1
7989,12363,1,402-1
7990,12365,1,9833-2
7991,12367,1,3416-1
7992,12368,1,40054-1
7993,12369,1,4172-1
7994,12371,1,8079-1
7995,12372,1,71219-1
7996,12373,1,7311-1
7997,12375,1,725-1
7998,12376,1,1214-2
7999,12377,1,6675-1
8000,12378,1,40182-1
8001,12381,1,Glendale-1
8002,12382,1,9618-1
8003,12383,1,41078-1
8004,12384,1,76000-1
8005,12385,1,1562-2
8006,12386,1,71007-11
8007,12388,1,3784-1
8008,12389,1,70780-1
8009,12391,1,40141-1
8010,12396,1,7020-1
8011,12397,1,71040-1
8012,12399,1,8631-1
8013,12406,1,42053-1
8014,12407,1,4568-1
8015,12408,1,1563-1
8016,12412,1,271602-1
8017,12414,1,31009-1
8018,12415,1,5151-1
8019,12419,1,8062-1
8020,12420,1,6011-1
8021,12424,1,8805-12
8022,12426,1,561512-1
8023,12427,1,COMCON018-1
8024,12431,1,2504-1
8025,12432,1,44006-1
8026,12435,1,8833-16
8027,12437,1,8803-17
8028,12438,1,4494-1
8029,12440,1,6332-1
8030,12441,1,147-1
8031,12444,1,8304-1
8032,12445,1,K8956-1
8033,12446,1,970615-1
8034,12447,1,76040-1
8035,12448,1,985-1
8036,12449,1,375-2
8037,12451,1,1351-1
8038,12452,1,42040-1
8039,12453,1,8833-12
8040,12454,1,70743-1
8041,12455,1,6807-1
8042,12456,1,6048-1
8043,12460,1,8265-1
8044,12461,1,30010-1
8045,12463,1,10727-1
8046,12465,1,1729-1
8047,12466,1,8632-1
8048,12467,1,376-2
8049,12468,1,4071-1
8050,12469,1,3187-1
8051,12470,1,9847-1
8052,12471,1,6773-1
8053,12474,1,41548-1
8054,12477,1,852231-1
8055,12478,1,5004117-1
8056,12479,1,9398-1
8057,12481,1,9488-1
8058,12483,1,6035-1
8059,12484,1,1524-1
8060,12485,1,4443-1
8061,12487,1,40140-1
8062,12488,1,5936-1
8063,12489,1,1433-1
8064,12490,1,6927-1
8065,12491,1,88003-1
8066,12492,1,6461-1
8067,12494,1,851320-1
8068,12495,1,6557-1
8069,12496,1,9485-1
8070,12497,1,520-1
8071,12498,1,1191-1
8072,12499,1,3644-1
8073,12500,1,10586-1
8074,12501,1,3300001-1
8075,12502,1,4726-1
8076,12503,1,8185-1
8077,12505,1,487-2
8078,12506,1,791-1
8079,12507,1,Troy-1
8080,12508,1,2509-1
8081,12509,1,1628-1
8082,12511,1,970607-1
8083,12513,1,4721-1
8084,12514,1,8396-1
8085,12515,1,1106-1
8086,12517,1,7701-1
8087,12518,1,75871-1
8088,12519,1,79013-1
8089,12520,1,853449-1
8090,12521,1,7978-1
8091,12522,1,7038-1
8092,12523,1,6836-1
8093,12525,1,6590-1
8094,12526,1,76034-1
8095,12527,1,3438-1
8096,12528,1,6502-1
8097,12529,1,271601-1
8098,12532,1,1196-1
8099,12533,1,8144-2
8100,12537,1,990-2
8101,12538,1,970030-1
8102,12540,1,10063-1
8103,12541,1,6543-1
8104,12542,1,5004064-1
8105,12545,1,4807-1
8106,12546,1,40059-1
8107,12547,1,8453-1
8108,12548,1,8071-1
8109,12551,1,5295-1
8110,12552,1,391411-1
8111,12553,1,8011-1
8112,12554,1,6096-1
8113,12556,1,5286-1
8114,12557,1,9243-1
8115,12558,1,3497-1
8116,12559,1,5002914-1
8117,12561,1,7279-1
8118,12562,1,4056-1
8119,12565,1,MMMB003-1
8120,12566,1,3938-1
8121,12567,1,5173-1
8122,12571,1,2981-1
8123,12573,1,41117-1
8124,12575,1,7739-1
8125,12578,1,7051-1
8126,12579,1,611-1
8127,12583,1,9875-1
8128,12584,1,6568-1
8129,12585,1,8858-2
8130,12588,1,41010-1
8131,12589,1,8683-10
8132,12590,1,66237-1
8133,12591,1,4906-1
8134,12592,1,60005-1
8135,12593,1,1134-1
8136,12595,1,71246-1
8137,12596,1,40100-1
8138,12598,1,70230-1
8139,12600,1,1341-1
8140,12601,1,5032-1
8141,12602,1,75087-1
8142,12604,1,7554-1
8143,12605,1,9693-1
8144,12606,1,9928-1
8145,12609,1,131-1
8146,12610,1,8043-1
8147,12611,1,60076-1
8148,12612,1,8684-7
8149,12617,1,3725-1
8150,12619,1,76064-1
8151,12623,1,6402-1
8152,12624,1,MS1046-1
8153,12626,1,10570-1
8154,12628,1,3311-1
8155,12633,1,10230-1
8156,12634,1,970111-1
8157,12635,1,8831-16
8158,12636,1,60049-1
8159,12637,1,71002-0
8160,12638,1,8881-1
8161,12640,1,71000-10
8162,12641,1,6041-1
8163,12642,1,10585-1
8164,12643,1,45502-1
8165,12644,1,7191-1
8166,12645,1,537-1
8167,12646,1,6977-1
8168,12648,1,9797-1
8169,12650,1,852272-1
8170,12651,1,8885-1
8171,12652,1,41520-1
8172,12653,1,9465-1
8173,12655,1,10153-1
8174,12656,1,60097-1
8175,12657,1,7327-1
8176,12658,1,338-2
8177,12659,1,312-3
8178,12661,1,6330-1
8179,12662,1,3680-1
8180,12663,1,76053-1
8181,12666,1,970680-1
8182,12669,1,4151270-1
8183,12670,1,6986-1
8184,12676,1,41142-1
8185,12678,1,458-1
8186,12679,1,3300006-1
8187,12681,1,9338-1
8188,12686,1,75006-1
8189,12687,1,8353-1
8190,12691,1,42025-1
8191,12692,1,9630-1
8192,12696,1,WAUWATOSA-1
8193,12697,1,8237-1
8194,12698,1,41129-1
8195,12699,1,6379-1
8196,12703,1,41128-1
8197,12704,1,8586-2
8198,12706,1,9771-1
8199,12707,1,8924-1
8200,12710,1,5183-1
8201,12712,1,4021-1
8202,12713,1,4511-1
8203,12714,1,75009-1
8204,12717,1,41047-1
8205,12720,1,8539-1
8206,12722,1,7032-1
8207,12723,1,10577-1
8208,12724,1,70709-1
8209,12725,1,9497-1
8210,12726,1,4406-1
8211,12727,1,MS1042-1
8212,12729,1,5765-1
8213,12731,1,5262-1
8214,12734,1,5143-1
8215,12736,1,540-1
8216,12737,1,391410-1
8217,12738,1,306-1
8218,12740,1,1639-1
8219,12741,1,851-1
8220,12742,1,6952-1
8221,12744,1,3401-2
8222,12746,1,3386-1
8223,12747,1,41104-1
8224,12748,1,66515-1
8225,12749,1,518-1
8226,12750,1,6866-1
8227,12751,1,6242-1
8228,12752,1,5948-1
8229,12753,1,71011-8
8230,12754,1,911611-1
8231,12755,1,5196-1
8232,12756,1,75116-1
8233,12758,1,700.C.6-1
8234,12759,1,VP-4
8235,12761,1,7633-1
8236,12764,1,1249-1
8237,12765,1,71011-12
8238,12766,1,79103-1
8239,12769,1,8073-1
8240,12770,1,6446-1
8241,12773,1,41546-1
8242,12774,1,8296-1
8243,12775,1,1879-1
8244,12777,1,5035-1
8245,12778,1,4791-1
8246,12781,1,10538-1
8247,12782,1,1270-2
8248,12784,1,6039-1
8249,12786,1,75079-1
8250,12787,1,42022-1
8251,12789,1,5701-1
8252,12790,1,76063-1
8253,12792,1,3722-1
8254,12793,1,70338-1
8255,12794,1,60025-1
8256,12795,1,30014-1
8257,12796,1,8707-1
8258,12797,1,7021-1
