,element_id,part_num,color_id
3605,4295334,973c28h02pr1262,1
3606,4100736,6352,1
3607,6100463,31110pr0053,1
3608,6291782,3666,3
3609,4565325,973c22h02pr1531,1
3610,4112000,32009,1
3611,370223,3702,1
3612,4290557,973c28h19pr1254,1
3613,383923,3839b,1
3614,6163465,24151,1
3615,4173987,6536,1
3616,652323,6523,1
3617,4586544,3822,1
3618,6057889,970c00pr0597,1
3619,4609342,30503,1
3620,4647691,973c01h28,1
3621,4119017,4729,1
3622,6208286,41768,27
3623,4498156,43723,1
3624,658523,6585,1
3625,6069073,15341,1
3626,4636531,95674pr0001,1
3627,4195019,44809,1
3628,6062094,56630,1
3629,4160347,41768,1
3630,374723,3747a,1
3631,4654801,93598pr0007,1
3632,4219959,3684,1
3633,4143532,32551,1
3634,4114731,31193,1
3635,6057905,6111,1
3636,4583862,87087,1
3637,4119014,6541,1
3638,4651117,47511c01pr0002,1
3639,4167054,6005,1
3640,6043316,30408pr0009,1
3641,6353797,93348,71
3642,6406522,44865,15
3643,4113295,31622,1
3644,4160128,41748,1
3645,300123,3001,1
3646,6132528,4345b,1
3647,6154227,90541pr0002,1
3648,4143817,32528,1
3649,4118937,30249,1
3650,6064656,45301,1
3651,4562524,970c99pr0002,1
3652,4638258,973c01h28,1
3653,6115913,87079pr0072,1
3654,6064212,59349,1
3655,4516977,51704,1
3656,4586859,970c99pr0004,1
3657,6019215,3956,1
3658,6115078,6179pr0013,1
3659,4192710,41670,1
3660,372923,3731,1
3661,6030196,44676,1
3662,6061014,15576,1
3663,4496119,2498,1
3664,6112651,93702c01pr0005,1
3665,4189123,6091,1
3666,4548877,973c28h01pr1470,1
3667,4234930,43719,1
3668,6054854,15619,1
3669,6360776,35458,0
3670,6135429,22380,1
3671,4160106,41747,1
3672,4584458,87814,1
3673,6069417,15350,1
3674,6071728,17478,1
3675,4529097,5102c12,1
3676,4562523,970c99pr0001,1
3677,6023422,85863pr0008,1
3678,4246963,6490,1
3679,4112284,6629,1
3680,4594785,85863pr0021,1
3681,6083517,15793,1
3682,6174076,14769pr1061,1
3683,6117845,50860,1
3684,6037668,13731,1
3685,4252614,50898,1
3686,4654802,3069bpr0124,1
3687,4161040,30135,1
3688,408523,4085c,1
3689,4594144,85863pr0038,1
3690,4594558,85863pr0046,1
3691,4609089,973c28h03pr1476,1
3692,6022389,973e081pr1896,1
3693,4636663,54872pr0009,1
3694,6081422,3678bpr0072,1
3695,466223,4662,1
3696,6035965,14119,1
3697,9341,970c00,1
3698,244423,2444,1
3699,472823,4728,1
3700,4179427,6081,1
3701,4598300,92938,1
3702,4219691,3811,1
3703,4520239,51705,1
3704,6132314,973c05h28pr3201,1
3705,6164287,6239,1
3706,6072655,16599,1
3707,6150292,5102c04,1
3708,4529096,5102c06,1
3709,6008107,93560,1
3710,4240005,48183,1
3711,449523,4495b,1
3712,302423,3024,1
3713,625623,6256,1
3714,6024076,32271,1
3715,4631290,5102c21,1
3716,4549783,3678bpr0005,1
3717,4246976,2340,1
3718,300923,3009,1
3719,4140586,2540,1
3720,4144284,32523,1
3721,6116797,99206,1
3722,6078456,15571,1
3723,4492731,78c12,1
3724,6072962,15429,1
3725,4275827,973c28h01pr1156,1
3726,4299355,973c28h03,1
3727,6055507,973c28h01pr2500,1
3728,4529098,5102c24,1
3729,4583810,57888,1
3730,6097441,973c22h01pr2833,1
3731,4543998,50950,1
3732,4163903,30389c,1
3733,4156527,41250pr0001,1
3734,6002280,970c00pr0274,1
3735,4142000,30171,1
3736,4142061,2825,1
3737,4293294,41879a,1
3738,6020110,2302pr0006,1
3739,4296468,4855,1
3740,4246956,51262,1
3741,4565423,87616,1
3742,4100633,4066,1
3743,4247225,47458,1
3744,6354850,37191h01,1
3745,6211955,62531,14
3746,6013414,2446,1
3747,4567527,87081,1
3748,300723,3007,1
3749,4647545,30356,1
3750,4626755,42061,1
3751,6029653,51704pr9997,1
3752,6115704,57519,1
3753,6078246,970c00pr0690,1
3754,4649773,93273,1
3755,71059,71059,1
3756,4600182,60212,1
3757,4514397,6180,1
3758,4290551,30135,1
3759,3000023,30000,1
3760,6065880,30363,1
3761,4508613,30375,1
3762,6020654,92014pr0001,1
3763,6349505,92456c01pr0322,78
3764,6070647,6474pr0014,1
3765,6040233,12651,1
3766,4648084,93274,1
3767,646923,6469,1
3768,6096485,90640,320
3769,4124278,32140,1
3770,6148173,4856a,1
3771,4600040,93150,1
3772,4558599,6190,1
3773,6043443,970c00pr0555,1
3774,389423,3894,1
3775,6152566,26785,1
3776,6052394,30237b,1
3777,4524890,970d08,1
3778,4144300,32348,1
3779,6055104,2454b,1
3780,4112204,32016,1
3781,300623,3006,1
3782,4586386,970c00pr0156,1
3783,4113008,32015,1
3784,370023,3700,1
3785,4112238,30035,1
3786,6020788,51704pr9996,1
3787,6133684,24116,1
3788,4541677,2526,1
3789,4588232,41879a,1
3790,4237836,30377,1
3791,4588109,973c28h03pr1660,1
3792,4185578,6232,1
3793,6310515,14769pr1168,19
3794,381423,3814,1
3795,6174451,93702c03pr0003,0
3796,4288464,54094pr0001,1
3797,4144299,32278,1
3798,4603283,93277,1
3799,4654804,2431pr0056,1
3800,4234524,3678b,1
3801,306223,3062b,1
3802,4158923,32526,1
3803,4206330,3070b,1
3804,4590660,90541,1
3805,4548536,6496,1
3806,6042683,5102c07,1
3807,4257240,50899pat0001,1
3808,6152507,3626cpr1952,1
3809,6128691,44570,1
3810,381123,3811,1
3811,6123774,85975,1
3812,4158925,32557,1
3813,6071445,17454,1
3814,6115079,3626cpr1676,1
3815,4655674,85863pr0082,1
3816,6318056,32524,15
3817,4267406,6394,1
3818,6102759,73983,1
3819,6017012,98541c01pr0001,1
3820,4498154,2449,1
3821,6109922,43713,1
3822,4566265,87086,1
3823,6057798,64782,1
3824,4597338,61409,1
3825,4176044,31025,1
3826,230223,2302,1
3827,230023,2300,1
3828,4622179,43711,1
3829,4569132,2446,1
3830,6057481,87080,1
3831,6022498,970c00pr0362,1
3832,6208573,23444,15
3833,6265011,4162pr0068,0
3834,4119371,73983,1
3835,4180534,43723,1
3836,6108906,11954,1
3837,4522936,41239,1
3838,474323,4743,1
3839,4653635,87079pr0033,1
3840,4569540,87856pr0001,1
3841,6141828,89520,1
3842,6027600,89140pr0006,1
3843,6120261,3068bpr0265,1
3844,82248,6245pr0001,1
3845,4100726,6427,1
3846,6120262,3069bpr0149,1
3847,6063279,87079pr0062,1
3848,4275514,51643,135
3849,6128871,22385,1
3850,6110024,2449,1
3851,4610354,92438,1
3852,4124107,30363,1
3853,4217966,30180,1
3854,4171849,30602,1
3855,4546906,29988,27
3856,370123,3701,1
3857,4294739,52031,1
3858,6043254,3626cpr1228,1
3859,6022414,2300pr0006,1
3860,6019177,91049,1
3861,4622342,90265,1
3862,4181133,4201,1
3863,4177394,42061,1
3864,6170520,90194,1
3865,4586483,970c99pr0003,1
3866,4653564,87846,1
3867,73418,970x026,1
3868,4113807,6538b,1
3869,6077615,4742,1
3870,6022452,973c28h12pr1160,1
3871,6121339,18592,1
3872,6286500,3020,92
3873,6296980,3068bpr9982,72
3874,4112930,32064a,1
3875,6062211,16542,7
3876,4621280,973c28h03pr1749,1
3877,4622180,43710,1
3878,4565969,973c28h18pr1532,1
3879,4285279,1314c02pr0001,1
3880,4525848,62361,1
3881,4644701,89619,1
3882,4118785,6636,1
3883,4160793,2335,1
3884,6133721,99780,1
3885,6073890,60478,1
3886,6152004,26288,1
3887,6345696,38648pat0002,0
3888,4547266,50956,1
3889,6052197,13246,1
3890,6175387,2302pr0007,29
3891,4296467,4854,1
3892,4565319,87580,1
3893,4223868,4285b,1
3894,4622054,92099,1
3895,6078302,30363pr0006,1
3896,6062206,11291,1
3897,4254624,44352,1
3898,6072637,4182,1
3899,6359663,973c03h23pr5773,0
3900,4183079,44350,1
3901,4265690,30367c,1
3902,6055328,45677,1
3903,6093271,93095,1
3904,6102643,87079pr0064,1
3905,6023704,85863pr0054,1
3906,4648927,99021,1
3907,303523,3035,1
3908,4182882,2851,1
3909,4614789,30375pr0006,1
3910,6082559,3626cpr1514,1
3911,4641678,30177,1
3912,4587848,2921,1
3913,4585705,50745,1
3914,4615400,85863pr0063,1
3915,4171997,30029,1
3916,4164426,32525,1
3917,4658207,2302pr0001,1
3918,6075061,54821pat0007,41
3919,4275813,973c27h01,1
3920,4143509,32475,1
3921,4143818,32527,1
3922,4156803,33009,1
3923,6153574,25892,1
3924,4112205,32014,1
3925,6315166,3626cpr9820,78
3926,6359276,973c03h03pr5769,0
3927,4141161,33050,110
3928,6145764,25546,1
3929,6062751,15541pat0001,1
3930,4113266,30133,1
3931,4614746,6112,1
3932,4613972,59349,1
3933,4566780,87839,1
3934,4185817,30136,1
3935,4144309,30375,1
3936,4180430,43719,1
3937,4587697,87827,1
3938,4507353,32527,1
3939,4527640,4510,1
3940,4618877,92950,1
3941,4543090,54384,1
3942,6128779,30273,1
3943,6024027,970c00pr0324,1
3944,6109995,43712,1
3945,6146306,30565,1
3946,4185663,32310,1
3947,4228074,30187b,1
3948,389523,3895,1
3949,4585703,46413,1
3950,4125368,32177,1
3951,6070208,75115pr0023,1
3952,6143765,3626cpr1900,1
3953,4240195,2231,1
3954,4599587,31110pr0096,1
3955,4599589,31110pr0094,1
3956,4612836,31110pr9979,1
3957,4586676,4855,1
3958,6100129,61070,1
3959,6286494,3035,92
3960,302123,3021,1
3961,6129175,22392,1
3962,6116786,15068,1
3963,6141969,3678bpr0052,1
3964,4213808,75115pr0001,1
3965,4504380,54200,1
3966,4227799,30055,1
3967,4107573,30145,1
3968,4294564,30056,1
3969,4195007,6134,1
3970,242023,2420,1
3971,6055065,11477,1
3972,4647544,30355,1
3973,4296151,4733,1
3974,4183314,44351,1
3975,4258445,4864b,1
3976,4143267,30565,1
3977,4227134,3033,1
3978,6006115,95354,1
3979,4114031,30180,1
3980,428623,4286,1
3981,4500613,2555,1
3982,6023600,973c01h01pr1440,1
3983,4161330,41770,1
3984,4261634,51546,1
3985,4570283,4740,1
3986,4161279,41765,1
3987,4498155,43722,1
3988,6057859,32525,1
3989,4614301,92208,1
3990,4622587,60592,1
3991,4518403,61073,1
3992,655623,6556,1
3993,4111858,4349,1
3994,4622295,64727,1
3995,6037384,3007,1
3996,4141518,32065,1
3997,6117968,44728,1
3998,4569438,87613,1
3999,4651504,98224,1
4000,6370167,22484,320
4001,4549011,6474pr9989,1
4002,4107801,32039,1
4003,4622343,31023,1
4004,6116948,970c00pr0636,1
4005,4173693,32056,1
4006,6116923,973c28h01pr3047,1
4007,6356867,3069bpr0337,0
4008,4609804,90650,1
4009,4180505,43722,1
4010,4495734,6131,1
4011,4580904,60777,1
4012,4588046,86408pr0002,1
4013,6143557,973c28h27pr3315,1
4014,6146775,973c28h18pr3328,1
4015,6138935,98223pr0008,1
4016,4626703,60623,1
4017,4587205,6060,1
4018,4185582,32015,1
4019,4107179,32012,1
4020,368823,3688,1
4021,4112875,32125,1
4022,6119159,10201,1
4023,4527164,2032,1
4024,4186626,30492,1
4025,4218295,4175,1
4026,4256753,47713,1
4027,4501054,31622,1
4028,4113296,31623,1
4029,4228073,30189,1
4030,4599582,31110pr0083,1
4031,4620985,31110pr0091,1
4032,393723,3937,1
4033,4544147,85545,1
4034,4543857,41879a,1
4035,6133724,3245c,1
4036,6000101,98603s01pr0004,1
4037,4239392,3063b,1
4038,6028122,60477,1
4039,6006106,75c20,1
4040,4162079,41668,1
4041,4527369,6238,1
4042,4183653,44661,1
4043,6175395,2302pr0008,14
4044,4542408,2449,19
4045,6326103,69729,70
4046,6118945,5102c03,1
4047,4527365,41854,1
4048,4503919,57789c01,1
4049,4222241,47972,1
4050,4240787,33211,1
4051,6122835,90398,1
4052,4620297,92946,1
4053,4638373,973c28h01pr1857,1
4054,4540048,61678,1
4055,4182884,6629,1
4056,4264361,4216,1
4057,4256747,47712,1
4058,623523,6235,1
4059,6069163,15672,1
4060,4114027,32001,1
4061,6083872,18051pr0001,1
4062,6114749,973c28h01pr3018,1
4063,4653729,93591pr0014,1
4064,4509443,3747a,1
4065,243223,2432,1
4066,6048908,11841c01,1
4067,6065913,973c28h22pr2635,1
4068,6115541,60616b,1
4069,4282744,2436,1
4070,4631265,50947,1
4071,6184480,3685,1
4072,4587381,60032,1
4073,4528194,973c28h02pr1390,1
4074,6001648,2498,1
4075,621223,6212,1
4076,6141880,973c29h27pr3277,1
4077,6314436,3626cpr3506,78
4078,4514915,75c63,1
4079,4651003,93590,1
4080,6214234,24866,25
4081,4497194,2449,15
4082,6030937,92218,1
4083,4244695,6510,1
4084,4113827,30181,1
4085,6118949,5102c10,1
4086,4579044,2462,1
4087,4529003,2444,1
4088,6062565,45677pr0001,1
4089,4142235,6182,1
4090,4549859,973c28h03pr1476,1
4091,6055424,6231,1
4092,4189402,6222,1
4093,4191495,44790,1
4094,4514446,973c28h02pr1345,1
4095,6072840,4490pr0003,1
4096,4271573,31625,1
4097,4107798,32034,1
4098,6035330,973c28h01pr1156,1
4099,395623,3956,1
4100,4613774,970x199,1
4101,4247040,49668,1
4102,273023,2730,1
4103,4654276,970x021,1
4104,4626361,47755,1
4105,4566266,87080,1
4106,4222012,32534,1
4107,4646819,98133,1
4108,4505907,44728,1
4109,4190794,2356,1
4110,4128555,32250,1
4111,6176528,41854,1
4112,4626370,3046a,1
4113,4218545,47676,1
4114,4522085,2711,1
4115,6063760,970c00pr0619,1
4116,4651750,98603,1
4117,230123,2301,1
4118,6021792,57888,1
4119,6133607,92950,1
4120,4594242,90194,1
4121,4655150,44302a,1
4122,4194908,44138,1070
4123,4552352,60800a,1
4124,4163546,41862,1
4125,4172695,42511,1
4126,4567210,5102c14,1
4127,4609642,62812,1
4128,4543604,32064a,1
4129,4114673,32063,1
4130,6009460,98138,1
4131,6057799,32278,1
4132,6107484,15522pr0003,1
4133,4141268,32059,1
4134,9566,3829c01,1
4135,4541263,4580c01,1
4136,4528850,3029,1
4137,4107797,32013,1
4138,4297361,42061,1
4139,4544608,973c28h01pr1460,1
4140,4615600,3006,1
4141,4493400,48492,1
4142,4112853,32056,1
4143,4106305,2446,1
4144,4183105,44352,1
4145,6078231,15428,1
4146,4237078,2476a,1
4147,4603000,54779,1
4148,6112242,18974,1
4149,6141996,3298,1
4150,6133720,99207,1
4151,4540550,2543,1
4152,4121925,4460b,1
4153,4118984,32069,1
4154,4124315,33192,6
4155,4612111,87619,1
4156,4240084,32056,1
4157,4580925,3038,1
4158,6033937,51558,1
4159,4203488,32175,1
4160,4586193,3626bpr0681,1
4161,4503808,48933,1
4162,6061587,88930pr0001,1
4163,4500126,44676,1
4164,6148314,54701c05,1
4165,4579039,6106,1
4166,4586955,85080,1
4167,4568160,32083,1
4168,4611373,3027,1
4169,4119335,32175,1
4170,4119016,32084,1
4171,4622702,32373,1
4172,4112874,32124,1
4173,4539826,2230,1
4174,6172446,60770,4
4175,407923,4079b,1
4176,6123860,49668,1
4177,4626754,42060,1
4178,6072915,970c00pr0645,1
4179,6083870,18052pr0001,1
4180,4598621,47202pr0003,1
4181,300223,3002,1
4182,6061202,32126,1
4183,4161264,41764,1
4184,4119325,32173,1
4185,4648997,5102c40,1
4186,4587631,6131pr0004,1
4187,4578965,87798,1
4188,4107437,3037,1
4189,4610305,91405,1
4190,381823,3818,1
4191,4120106,32174,1
4192,6138208,98138pr0038,1
4193,6062396,16541,1
4194,4542552,970x026pr0122,1
4195,6147574,54095,1
4196,4128599,32184,1
4197,6146166,54096,1
4198,4528725,32249,1
4199,6078208,3622pr0005,1
4200,6127744,30237b,1
4201,6012982,76766,1
4202,6001660,98222,1
4203,6043331,973c28h03pr2448,1
4204,4583501,970c00,1
4205,6099418,973c28h01pr2825,1
4206,6055887,973c28h01pr2501,1
4207,6037412,44728,1
4208,6388078,1570,15
4209,4500460,3747a,1
4210,6022545,973c26h27pr2224,1
4211,4183052,44302a,1
4212,6108820,973c28h01pr2970,1
4213,4205539,2039,8
4214,6052392,2340,1
4215,4143005,4274,1
4216,4129867,33211,1
4217,4246977,2450,1
4218,611123,6111,1
4219,6132701,3070bpr0159,1
4220,4613973,3022,1
4221,6024214,11111pr0003,1
4222,4297359,42060,1
4223,6147578,11290,1
4224,6088120,973c28h01pr2741,1
4225,6020161,11277,1
4226,6022554,973c27h01pr2233,1
4227,4582131,87796,1
4228,419923,4199,1
4229,407023,4070a,1
4230,6014032,98313,1
4231,6150288,54092c02,1
4232,6359661,973c12h03pr5772,72
4233,6055429,50745,1
4234,6146961,2498,1
4235,4518693,61069,1
4236,4527976,50949,1
4237,6364448,6180pr0025,0
4238,621623,6216,1
4239,4659283,6154,1
4240,6057480,87086,1
4241,609123,6091,1
4242,6072645,15355,1
4243,4566293,973c01h01pr1547,1
4244,4547265,50955,1
4245,6065049,973c28h01pr2616,1
4246,6146957,15207,1
4247,6159833,21019c00pat007pr1113,1
4248,4632582,90661,1
4249,4185665,43857,1
4250,4507352,32528,1
4251,4614250,92199,1
4252,4142134,32316,1
4253,6097314,2357,323
4254,381723,3817,1
4255,4144283,32449,1
4256,6125671,973c42h01pr3153,1
4257,6359275,973c12h03pr5768,72
4258,4613377,973c28h03pr1717,1
4259,6142171,3626cpr1869,1
4260,4194559,44570,1
4261,4156524,31193pr0007,1
4262,6020922,93353,1
4263,6030733,4186,1
4264,303623,3036,1
4265,4294738,52501,1
4266,4566306,973c03h12pr1538,1
4267,6045866,973c28h28pr1594,1
4268,4652615,43898,1
4269,6388241,27263,297
4270,70904,85545,1
4271,6020164,11288,1
4272,4582824,87797,1
4273,6076789,970c00pr0645,1
4274,4177385,42060,1
4275,4144349,30076,1
4276,4542250,47202pr0003,1
4277,6039833,13744pr0002,1
4278,4656767,4871,1
4279,6067336,15452pr0002,1
4280,458923,4589,1
4281,6174119,11403c01pr0009,1
4282,6120518,21019c00pat002,1
4283,6102687,973c28h01pr2886,1
4284,4618122,973c27h03pr1764,1
4285,6174160,16925c01pr0101,1
4286,4189120,2436,1
4287,4565425,87615,1
4288,4156952,4182,1
4289,4185662,41669,1
4290,4583239,87807,1
4291,4254625,44353,1
4292,4235871,44807,1070
4293,611223,6112,1
4294,6057802,43857,1
4295,4540057,6565,1
4296,4193421,41239,1
4297,4593757,4495b,1
4298,6314519,3626cpr9818,78
4299,4548880,6474,1
4300,4206482,43093,1
4301,4255032,32530,1
4302,4618631,6256,1
4303,6023572,973c28h01pr1240,1
4304,6065112,3678bpr0042,1
4305,6146777,41879apr0007,1
4306,371023,3710,1
4307,368023,3680,1
4308,4557003,973c35h12pr1519,1
4309,4520946,61252,1
4310,4189230,75347,1
4311,4222013,32535,1
4312,329723,3297,1
4313,6057649,16205,1
4314,4653634,87079pr0032,1
4315,4160867,41769,1
4316,329823,3298,1
4317,6092663,3942c,1
4318,6078238,973c28h28pr2715,1
4319,241223,2412b,1
4320,6096711,11213,1
4321,6102522,15875c01pr0007,1
4322,6135537,11407c01pr0005,1
4323,6055414,44567a,1
4324,4518405,61071,1
4325,4614298,92201,1
4326,6099614,31110pr0054,1
4327,4571219,48933,1
4328,4254626,32017,1
4329,6155199,3626cpr1989,2
4330,6036632,41239,2
4331,6100844,973c31h01pr2875,2
4332,6021714,45410,2
4333,6032174,11293,2
4334,4157133,3700,2
4335,4519004,54095,2
4336,4161334,41770,2
4337,4281195,32140,2
4338,6023083,63864,2
4339,4141384,3007,2
4340,4291061,2924b,2
4341,329828,3298,2
4342,6023714,85863pr0058,2
4343,6171101,33320,2
4344,6175662,970c00pr1192,2
4345,6038627,11946,2
4346,6352666,11947,321
4347,6172447,63871,0
4348,4655148,30340,2
4349,4217438,3937,2
4350,74040,970c00,2
4351,4563696,88000,2
4352,6155204,973c31h31pr3487,2
4353,4225783,970x199,2
4354,6120878,3626cpr1720,2
4355,4654508,59443,2
4356,6084837,61183,2
4357,6144464,2498,2
4358,4166482,3861b,2
4359,6022936,10884,2
4360,6153495,26064,2
4361,4543945,4186,2
4362,4260372,2555,2
4363,6023370,3068bpr0156,2
4364,6097473,10884,2
4365,4188814,3300,2
4366,4557945,970x026,2
4367,6171796,973c18h31pr3616,2
4368,4583718,60623,2
4369,6042951,11153,2
4370,4506695,59349,2
4371,4644085,6005,2
4372,4166485,30136,2
4373,4508535,4477,2
4374,3007228,30072,2
4375,4218085,47432,2
4376,4143153,32526,2
4377,4636676,50231,2
4378,6038628,32524,2
4379,6077751,973c31h31pr2696,2
4380,4217793,2356,2
4381,4143149,32528,2
4382,243528,2435,2
4383,4124316,33192,366
4384,4114232,32017,2
4385,4287264,53898c01pr0001,15
4386,6096714,30504,2
4387,4649175,63710pr0005,2
4388,4218588,6141,2
4389,243128,2431,2
4390,371028,3710,2
4391,4140595,30464,2
4392,306823,3068b,1
4393,4621947,43722,2
4394,4219812,3865,2
4395,4595115,62791c01,2
4396,6359782,973c20h03pr5771,326
4397,4281196,6536,2
4398,4626650,92926,2
4399,4116671,3032,2
4400,6004901,973c31h02pr2049,2
4401,6164294,11437,2
4402,4657387,99249,2
4403,4294699,6567c02,2
4404,6024647,973c31h31pr2267,2
4405,4652105,3878pr0001,2
4406,6019062,95222pr0003,2
4407,6139576,47545pr0002,2
4408,6035925,54701c02,2
4409,4119323,32173,2
4410,6095721,973c31h31pr2814,2
4411,4143151,32527,2
4412,4141999,2412b,2
4413,4226356,3958,2
4414,6171791,3626cpr2077,2
4415,385628,3856,2
4416,621628,6216,2
4417,4171509,6410,2
4418,4540268,2432,2
4419,6025395,970c00pr0472,2
4420,4566175,42610,2
4421,4610066,93496,2
4422,6122830,4599b,2
4423,4185719,30552,2
4424,4652338,60614,2
4425,6139734,50231,2
4426,4286741,970x026,2
4427,4552514,973c31h12pr1511,2
4428,6335232,30165,378
4429,4197370,2928,2
4430,6171860,98224,0
4431,4650132,973c35h03pr1899,2
4432,4157120,2420,2
4433,4218541,47675,2
4434,4173665,6536,2
4435,4119412,75c09,2
4436,600728,6007,2
4437,6101972,98133pr0011,2
4438,4297029,973c31h03pr1277,2
4439,6115618,40490,2
4440,4188788,30365,2
4441,4107790,3701,2
4442,6105782,973c02h31pr2945,2
4443,606428,6064,2
4444,4113840,32064a,2
4445,4583684,89523,2
4446,4141208,32065,2
4447,4597118,90388pr0001,2
4448,4613823,2417,2
4449,4141737,3037,2
4450,6143741,24151,2
4451,4529239,59900,2
4452,4566173,4479,2
4453,4566177,30374,2
4454,4649407,60212,2
4455,6004968,62679,2
4456,4219842,4268,2
4457,6163469,72454,2
4458,4183128,30383,2
4459,4181135,2456,2
4460,241928,2419,2
4461,4500456,3747a,2
4462,4592277,4719,2
4463,4626001,3958,2
4464,4264336,2445,2
4465,4125281,2357,2
4466,6038401,85863pr0125,2
4467,4219870,31043,2
4468,6007973,32523,2
4469,4141119,30492,2
4470,6317588,30261pr0008,15
4471,652128,6521,2
4472,4591592,92199,2
4473,4106356,3001,2
4474,4114348,30176,2
4475,242328,2423,2
4476,4188943,41855,11
4477,4208191,30503,2
4478,4119028,78c14,2
4479,6020187,55886pr0003,2
4480,6023950,6177bpr0001,2
4481,4543262,41770,2
4482,6000102,96874,2
4483,4142867,2456,2
4484,6115262,15455,2
4485,6127159,22380,2
4486,6095717,2446,2
4487,6120617,973d14pr3087,2
4488,4614368,48125c03,2
4489,4142989,3665,2
4490,4632187,62679,2
4491,6138698,15395,2
4492,6052199,13246,2
4493,6061814,16530c01pr0001,10
4494,6210357,35515pr0046,10
4495,4598486,30292,2
4496,6024079,31110pr0006,2
4497,4260371,3049d,2
4498,6230187,18973pr0005,40
4499,4140068,30380pr0001,2
4500,6104327,19729pr0006,2
4501,6112266,60608,2
4502,4114388,4744pr0004,2
4503,4507311,3036,2
4504,4128606,78c03,2
4505,4277361,3035,2
4506,4578483,87998pr0001,2
4507,4124027,32184,2
4508,4297380,42444,2
4509,6038626,11947,2
4510,4167200,30565,2
4511,6073117,970c00pr0654,2
4512,4141121,30489,2
4513,4120109,3649,2
4514,4143879,30603,2
4515,6099788,973c31h03pr2856,2
4516,6020674,48125c03,2
4517,6077754,970c00pr0678,2
4518,6152353,13564,2
4519,6145400,95351pr0006,2
4520,4161677,41539,2
4521,6036557,6632,2
4522,4621942,41768,2
4523,4542391,2540,2
4524,306228,3062b,2
4525,6032912,3027,2
4526,4517985,61484,2
4527,6097194,3958,2
4528,6110025,13731,2
4529,4180471,43713,2
4530,4558000,973c31h03pr1526,2
4531,4296132,3297,2
4532,6038420,85863pr0118,2
4533,6037128,32059,2
4534,4107912,31110,2
4535,4233489,32064a,2
4536,6008305,63208pr2125,2
4537,6148787,6081,2
4538,4543932,4872,2
4539,4569118,88489,2
4540,4594722,92086,2
4541,346028,3460,2
4542,4107781,32016,2
4543,4141202,32072,2
4544,4207318,3176,2
4545,6076616,12607c03pr0004,2
4546,4249063,30115,2
4547,4157270,33320,2
4548,4649053,90194,2
4549,4567914,3821,2
4550,6339199,30292,15
4551,6093263,3024pr0006,2
4552,300528,3005,2
4553,4163802,32278,2
4554,4614430,93277,2
4555,4550327,47545pr0004,2
4556,303928,3039,2
4557,6022880,6177b,2
4558,6100223,6091,2
4559,4541188,61678,2
4560,4298622,2446,2
4561,4289509,30501,2
4562,4160395,42022,2
4563,4160871,41769,2
4564,6397798,36019,297
4565,4114193,2446,2
4566,4159944,2432,2
4567,6355725,2449,323
4568,4296082,4181,2
4569,4542905,6636,2
4570,4270465,2339,2
4571,4188820,4589,2
4572,4107766,6536,2
4573,4114708,31195,2
4574,6064654,13760,2
4575,4163547,41862,2
4576,4144369,32269,2
4577,4522245,30565,2
4578,6039946,50950,2
4579,4203394,43559,2
4580,6005465,970x119pr0351,2
4581,6099719,973c01h03pr2849,2
4582,4179599,3865,2
4583,4160110,41747,2
4584,4199244,32013,2
4585,4220678,47470,2
4586,4161728,2444,2
4587,4113023,2362a,7
4588,4227574,30145,2
4589,6097413,11213,2
4590,6107008,93666,2
4591,4140803,32054,2
4592,6139301,15458,2
4593,6076596,12607c01pr0004,2
4594,4293994,56206,2
4595,4143251,6222,2
4596,6034980,12889,2
4597,6072605,98835,2
4598,4201558,6179,2
4599,302028,3020,2
4600,4618211,93666,2
4601,6153199,25047pr0003,2
4602,4143147,6553,2
4603,4632914,41879a,2
4604,6074870,41879a,2
4605,4119419,32138,2
4606,6030247,973c31h31pr2263,2
4607,4558618,2654,2
4608,4583696,87086,2
4609,4279059,3029,2
4610,6108835,99249,2
4611,4563725,30141,2
4612,4107780,32015,2
4613,6098386,970c00pr0764,2
4614,4111844,3009,2
4615,4621952,41747,2
4616,4100854,6510,2
4617,6058137,973c35h03pr2475,2
4618,6153545,973c31h02pr3460,2
4619,6151367,93250,2
4620,4156802,33009,2
4621,4185622,44567a,2
4622,6038682,30565,2
4623,4142863,30526,2
4624,4160336,41767,2
4625,6080345,973g31c01h01pr2748,2
4626,4622243,2335,2
4627,4272665,32028,2
4628,4200559,3895,2
4629,6336803,3626cpr3557,92
4630,4594473,85863pr0044,2
4631,4219718,3839b,2
4632,6005364,30362,2
4633,4529156,6111,2
4634,4552353,60800a,2
4635,302228,3022,2
4636,4569081,3005pr0003,2
4637,6073022,88072,2
4638,4142717,3660,2
4639,4250511,4202,2
4640,4541850,30239,2
4641,4544417,47457,2
4642,6137928,90498,2
4643,302828,3028,2
4644,4551249,64798,2
4645,4129994,6091,2
4646,4198477,3688,2
4647,4180425,43711,2
4648,4119334,32175,2
4649,6167509,92002,322
4650,6029173,970x021,2
4651,4114233,32039,2
4652,4550744,30377,2
4653,4626002,3688,2
4654,4568215,30093,2
4655,4188370,3048c,2
4656,4569055,3962b,2
4657,4546705,54200,2
4658,6021539,93273,2
4659,4141263,78c17,2
4660,4563718,4449,2
4661,4652339,60594,2
4662,4567908,4740,2
4663,6048853,44728,2
4664,4549434,3709,2
